Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
24,Female,26,3,5,12,1,Yes,No,48.307,n/a
24,Female,26,3,5,13,1,Yes,No,52.423,n/a
24,Female,26,3,5,14,3,n/a,Yes,57.019,n/a
24,Female,26,3,5,15,1,Yes,No,60.851,n/a
24,Female,26,3,5,16,1,Yes,No,65.165,n/a
24,Female,26,3,5,17,3,n/a,Yes,69.73,n/a
24,Female,26,3,5,18,1,Yes,No,73.59,n/a
24,Female,26,3,5,19,3,No,No,78.103,n/a
24,Female,26,3,5,19,3,n/a,Yes,78.204,n/a
24,Female,26,3,5,20,2,Yes,No,82.213,n/a
24,Female,26,3,5,21,2,No,No,86.873,n/a
24,Female,26,3,n/a,n/a,n/a,n/a,n/a,87.238,End!
24,Female,26,4,2,1,1,Yes,No,4.227,n/a
24,Female,26,4,2,3,1,Yes,No,12.721,n/a
24,Female,26,4,2,5,2,No,No,21.564,n/a
24,Female,26,4,2,6,1,Yes,No,25.391,n/a
24,Female,26,4,2,6,1,No,No,25.606,n/a
24,Female,26,4,2,7,1,Yes,No,29.648,n/a
24,Female,26,4,2,7,1,No,No,29.848,n/a
24,Female,26,4,2,9,3,n/a,Yes,38.406,n/a
24,Female,26,4,2,10,1,Yes,No,42.391,n/a
24,Female,26,4,2,10,1,No,No,42.587,n/a
24,Female,26,4,2,11,1,Yes,No,46.651,n/a
24,Female,26,4,2,11,1,No,No,46.847,n/a
24,Female,26,4,2,12,3,n/a,Yes,51.107,n/a
24,Female,26,4,2,13,1,Yes,No,55.067,n/a
24,Female,26,4,2,14,3,No,No,59.522,n/a
24,Female,26,4,2,14,3,n/a,Yes,59.539,n/a
24,Female,26,4,2,15,1,Yes,No,63.499,n/a
24,Female,26,4,2,16,1,Yes,No,67.629,n/a
24,Female,26,4,2,18,1,Yes,No,76.112,n/a
24,Female,26,4,2,19,3,n/a,Yes,80.641,n/a
24,Female,26,4,2,20,3,n/a,Yes,84.881,n/a
24,Female,26,4,n/a,n/a,n/a,n/a,n/a,89.712,End!
24,Female,26,5,1,1,1,Yes,No,4.351,n/a
24,Female,26,5,1,1,1,No,No,4.568,n/a
24,Female,26,5,1,2,1,Yes,No,8.609,n/a
24,Female,26,5,1,2,1,No,No,8.807,n/a
24,Female,26,5,1,3,2,Yes,No,12.604,n/a
24,Female,26,5,1,4,2,Yes,No,16.983,n/a
24,Female,26,5,1,4,2,No,No,17.185,n/a
24,Female,26,5,1,5,1,Yes,No,21.354,n/a
24,Female,26,5,1,5,1,No,No,21.572,n/a
24,Female,26,5,1,6,2,Yes,No,25.392,n/a
24,Female,26,5,1,7,1,Yes,No,29.843,n/a
24,Female,26,5,1,7,1,No,No,30.06,n/a
24,Female,26,5,1,8,1,Yes,No,33.768,n/a
24,Female,26,5,1,9,3,No,No,38.348,n/a
24,Female,26,5,1,9,3,n/a,Yes,38.464,n/a
24,Female,26,5,1,10,2,Yes,No,42.334,n/a
24,Female,26,5,1,11,1,Yes,No,46.581,n/a
24,Female,26,5,1,12,3,No,No,51.034,n/a
24,Female,26,5,1,12,3,n/a,Yes,51.149,n/a
24,Female,26,5,1,13,3,n/a,Yes,55.37,n/a
24,Female,26,5,1,14,1,Yes,No,59.325,n/a
24,Female,26,5,1,15,1,Yes,No,63.581,n/a
24,Female,26,5,1,15,1,No,No,63.782,n/a
24,Female,26,5,1,16,3,No,No,67.952,n/a
24,Female,26,5,1,16,3,n/a,Yes,68.052,n/a
24,Female,26,5,1,17,1,Yes,No,72.068,n/a
24,Female,26,5,1,18,1,Yes,No,76.251,n/a
24,Female,26,5,1,19,2,Yes,No,80.442,n/a
24,Female,26,5,1,20,3,n/a,Yes,84.978,n/a
24,Female,26,5,1,20,3,No,No,85.01,n/a
24,Female,26,5,1,21,3,No,No,87.213,n/a
24,Female,26,5,n/a,n/a,n/a,n/a,n/a,89.796,End!
