Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
23,Female,11,3,5,3,3,n/a,Yes,13.008,n/a
23,Female,11,3,5,4,1,Yes,No,16.985,n/a
23,Female,11,3,5,5,1,Yes,No,21.184,n/a
23,Female,11,3,5,6,2,Yes,No,25.373,n/a
23,Female,11,3,5,7,2,Yes,No,28.841,n/a
23,Female,11,3,5,8,3,n/a,Yes,32.779,n/a
23,Female,11,3,5,9,1,Yes,No,36.682,n/a
23,Female,11,3,5,10,1,Yes,No,40.982,n/a
23,Female,11,3,5,11,3,n/a,Yes,45.515,n/a
23,Female,11,3,5,12,2,Yes,No,49.298,n/a
23,Female,11,3,5,13,2,Yes,No,53.075,n/a
23,Female,11,3,5,14,1,Yes,No,56.607,n/a
23,Female,11,3,5,15,1,Yes,No,60.835,n/a
23,Female,11,3,5,16,3,n/a,Yes,65.314,n/a
23,Female,11,3,5,16,3,No,No,65.645,n/a
23,Female,11,3,5,17,1,Yes,No,69.188,n/a
23,Female,11,3,5,18,3,n/a,Yes,73.786,n/a
23,Female,11,3,5,19,2,Yes,No,77.498,n/a
23,Female,11,3,5,20,1,Yes,No,81.269,n/a
23,Female,11,3,n/a,n/a,n/a,n/a,n/a,86.401,End!
23,Female,11,4,4,1,1,Yes,No,4.253,n/a
23,Female,11,4,4,2,3,n/a,Yes,8.801,n/a
23,Female,11,4,4,3,1,Yes,No,12.759,n/a
23,Female,11,4,4,4,2,Yes,No,18.636,n/a
23,Female,11,4,4,5,1,Yes,No,22.856,n/a
23,Female,11,4,4,6,3,n/a,Yes,27.376,n/a
23,Female,11,4,4,7,1,Yes,No,31.497,n/a
23,Female,11,4,4,8,1,Yes,No,35.648,n/a
23,Female,11,4,4,9,2,Yes,No,41.497,n/a
23,Female,11,4,4,10,2,Yes,No,47.263,n/a
23,Female,11,4,4,11,1,Yes,No,51.66,n/a
23,Female,11,4,4,12,2,Yes,No,57.23,n/a
23,Female,11,4,4,12,2,No,No,57.608,n/a
23,Female,11,4,4,13,1,Yes,No,61.609,n/a
23,Female,11,4,4,14,3,n/a,Yes,66.04,n/a
23,Female,11,4,4,15,1,No,No,69.65,n/a
23,Female,11,4,4,15,4,n/a,Yes,70.245,n/a
23,Female,11,4,4,16,1,Yes,No,74.149,n/a
23,Female,11,4,4,17,1,Yes,No,78.459,n/a
23,Female,11,4,4,18,2,Yes,No,84.203,n/a
23,Female,11,4,4,19,1,Yes,No,88.473,n/a
23,Female,11,4,4,20,3,n/a,Yes,92.956,n/a
23,Female,11,4,n/a,n/a,n/a,n/a,n/a,97.754,End!
23,Female,11,5,3,1,2,n/a,Yes,4.578,n/a
23,Female,11,5,3,2,1,Yes,No,8.38,n/a
23,Female,11,5,3,3,3,n/a,Yes,13.01,n/a
23,Female,11,5,3,4,1,Yes,No,16.863,n/a
23,Female,11,5,3,5,2,n/a,Yes,21.448,n/a
23,Female,11,5,3,6,3,n/a,Yes,25.647,n/a
23,Female,11,5,3,7,1,Yes,No,29.642,n/a
23,Female,11,5,3,8,2,n/a,Yes,34.087,n/a
23,Female,11,5,3,9,1,Yes,No,38.049,n/a
23,Female,11,5,3,10,1,Yes,No,42.233,n/a
23,Female,11,5,3,11,3,n/a,Yes,46.766,n/a
23,Female,11,5,3,12,1,Yes,No,50.7,n/a
23,Female,11,5,3,13,1,Yes,No,54.817,n/a
23,Female,11,5,3,14,2,n/a,Yes,59.38,n/a
23,Female,11,5,3,15,1,Yes,No,63.288,n/a
23,Female,11,5,3,16,2,n/a,Yes,67.81,n/a
23,Female,11,5,3,17,3,n/a,Yes,72.028,n/a
23,Female,11,5,3,18,1,Yes,No,76.019,n/a
23,Female,11,5,3,19,1,Yes,No,80.082,n/a
23,Female,11,5,3,20,3,n/a,Yes,84.688,n/a
23,Female,11,5,3,21,3,No,No,89.166,n/a
23,Female,11,5,n/a,n/a,n/a,n/a,n/a,89.468,End!
