Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
22,Male,18,5,4,7,3,n/a,Yes,29.965,n/a
22,Male,18,5,4,8,2,Yes,No,35.41,n/a
22,Male,18,5,4,9,2,Yes,No,41.157,n/a
22,Male,18,5,4,10,1,Yes,No,45.583,n/a
22,Male,18,5,4,11,1,Yes,No,49.854,n/a
22,Male,18,5,4,12,2,Yes,No,55.393,n/a
22,Male,18,5,4,13,1,Yes,No,59.873,n/a
22,Male,18,5,4,14,2,Yes,No,65.534,n/a
22,Male,18,5,4,15,1,Yes,No,69.99,n/a
22,Male,18,5,4,16,1,Yes,No,74.179,n/a
22,Male,18,5,4,17,3,n/a,Yes,78.582,n/a
22,Male,18,5,4,18,1,Yes,No,82.639,n/a
22,Male,18,5,4,19,3,No,No,86.983,n/a
22,Male,18,5,4,19,3,n/a,Yes,87.05,n/a
22,Male,18,5,4,20,2,Yes,No,92.51,n/a
22,Male,18,5,4,21,2,No,No,96.52,n/a
22,Male,18,5,n/a,n/a,n/a,n/a,n/a,97.679,End!
