Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
22,Male,27,2,4,6,2,Yes,No,30.796,n/a
22,Male,27,2,4,7,3,n/a,Yes,35.393,n/a
22,Male,27,2,4,8,2,Yes,No,40.837,n/a
22,Male,27,2,4,9,1,Yes,No,45.209,n/a
22,Male,27,2,4,10,1,Yes,No,49.351,n/a
22,Male,27,2,4,11,3,n/a,Yes,53.836,n/a
22,Male,27,2,4,12,1,Yes,No,57.754,n/a
22,Male,27,2,4,13,1,Yes,No,61.945,n/a
22,Male,27,2,4,14,3,n/a,Yes,66.46,n/a
22,Male,27,2,4,15,1,Yes,No,70.424,n/a
22,Male,27,2,4,16,3,n/a,Yes,74.904,n/a
22,Male,27,2,4,17,1,Yes,No,78.913,n/a
22,Male,27,2,4,18,2,Yes,No,85.035,n/a
22,Male,27,2,4,19,1,Yes,No,89.186,n/a
22,Male,27,2,4,20,3,n/a,Yes,93.714,n/a
22,Male,27,2,n/a,n/a,n/a,n/a,n/a,98.512,End!
22,Male,27,3,1,1,3,n/a,Yes,4.58,n/a
22,Male,27,3,1,2,1,Yes,No,8.497,n/a
22,Male,27,3,1,3,2,Yes,No,12.681,n/a
22,Male,27,3,1,4,1,Yes,No,16.895,n/a
22,Male,27,3,1,5,1,Yes,No,21.129,n/a
22,Male,27,3,1,6,3,n/a,Yes,25.632,n/a
22,Male,27,3,1,7,3,n/a,Yes,29.856,n/a
22,Male,27,3,1,8,1,Yes,No,33.799,n/a
22,Male,27,3,1,9,2,Yes,No,38.022,n/a
22,Male,27,3,1,10,1,Yes,No,42.171,n/a
22,Male,27,3,1,11,2,Yes,No,46.445,n/a
22,Male,27,3,1,12,1,Yes,No,50.65,n/a
22,Male,27,3,1,13,1,Yes,No,54.983,n/a
22,Male,27,3,1,14,2,Yes,No,59.225,n/a
22,Male,27,3,1,15,1,Yes,No,63.621,n/a
22,Male,27,3,1,16,2,Yes,No,67.758,n/a
22,Male,27,3,1,17,1,Yes,No,71.944,n/a
22,Male,27,3,1,18,3,n/a,Yes,76.439,n/a
22,Male,27,3,1,19,3,n/a,Yes,80.665,n/a
22,Male,27,3,1,20,1,Yes,No,84.62,n/a
22,Male,27,3,n/a,n/a,n/a,n/a,n/a,89.69,End!
22,Male,27,4,3,1,1,Yes,No,4.427,n/a
22,Male,27,4,3,2,3,n/a,Yes,8.832,n/a
22,Male,27,4,3,3,1,Yes,No,12.781,n/a
22,Male,27,4,3,4,1,Yes,No,17.008,n/a
22,Male,27,4,3,5,3,n/a,Yes,21.524,n/a
22,Male,27,4,3,6,2,n/a,Yes,25.739,n/a
22,Male,27,4,3,7,1,Yes,No,29.643,n/a
22,Male,27,4,3,8,2,n/a,Yes,34.148,n/a
22,Male,27,4,3,9,4,n/a,Yes,38.346,n/a
22,Male,27,4,3,10,4,n/a,Yes,42.557,n/a
22,Male,27,4,3,11,2,n/a,Yes,46.779,n/a
22,Male,27,4,3,12,4,n/a,Yes,51.0,n/a
22,Male,27,4,3,13,1,n/a,Yes,55.212,n/a
22,Male,27,4,3,14,1,n/a,Yes,59.448,n/a
22,Male,27,4,3,15,2,n/a,Yes,63.676,n/a
22,Male,27,4,3,16,2,n/a,Yes,67.901,n/a
22,Male,27,4,3,17,1,n/a,Yes,72.324,n/a
22,Male,27,4,3,18,1,n/a,Yes,76.528,n/a
22,Male,27,4,3,18,1,No,No,76.741,n/a
22,Male,27,4,3,19,1,n/a,Yes,80.761,n/a
22,Male,27,4,3,20,1,n/a,Yes,84.987,n/a
22,Male,27,4,3,20,1,No,No,85.054,n/a
22,Male,27,4,n/a,n/a,n/a,n/a,n/a,89.797,End!
22,Male,27,5,5,1,4,n/a,Yes,4.602,n/a
22,Male,27,5,5,1,4,No,No,4.684,n/a
22,Male,27,5,5,2,4,n/a,Yes,8.842,n/a
22,Male,27,5,5,2,4,No,No,9.161,n/a
22,Male,27,5,5,3,2,n/a,Yes,13.079,n/a
22,Male,27,5,5,3,2,No,No,13.232,n/a
22,Male,27,5,5,4,1,Yes,No,17.045,n/a
22,Male,27,5,5,5,1,Yes,No,21.234,n/a
22,Male,27,5,5,6,1,Yes,No,25.382,n/a
22,Male,27,5,5,7,1,Yes,No,29.678,n/a
22,Male,27,5,5,8,1,Yes,No,33.958,n/a
22,Male,27,5,5,9,2,n/a,Yes,38.328,n/a
22,Male,27,5,5,10,2,n/a,Yes,42.544,n/a
22,Male,27,5,5,11,4,n/a,Yes,46.754,n/a
22,Male,27,5,5,12,2,Yes,No,50.725,n/a
22,Male,27,5,5,13,1,Yes,No,54.314,n/a
22,Male,27,5,5,14,1,Yes,No,58.427,n/a
22,Male,27,5,5,15,1,Yes,No,62.647,n/a
22,Male,27,5,5,16,3,No,No,64.147,n/a
22,Male,27,5,5,16,3,No,No,65.351,n/a
22,Male,27,5,5,16,3,n/a,Yes,67.144,n/a
22,Male,27,5,5,17,3,n/a,Yes,71.361,n/a
22,Male,27,5,5,18,1,Yes,No,75.334,n/a
22,Male,27,5,5,19,2,Yes,No,79.647,n/a
22,Male,27,5,5,20,1,Yes,No,83.004,n/a
22,Male,27,5,n/a,n/a,n/a,n/a,n/a,88.128,End!
