Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
21,Male,8,3,2,9,2,No,No,38,n/a
21,Male,8,3,2,10,1,Yes,No,42.31,n/a
21,Male,8,3,2,11,2,No,No,46,n/a
21,Male,8,3,2,12,1,Yes,No,50.801,n/a
21,Male,8,3,2,13,3,n/a,Yes,55.25,n/a
21,Male,8,3,2,14,1,Yes,No,59.159,n/a
21,Male,8,3,2,15,2,No,No,63,n/a
21,Male,8,3,2,16,1,Yes,No,67.653,n/a
21,Male,8,3,2,17,2,No,No,71,n/a
21,Male,8,3,2,18,3,n/a,Yes,76.331,n/a
21,Male,8,3,2,19,3,n/a,Yes,80.578,n/a
21,Male,8,3,2,20,1,Yes,No,84.517,n/a
21,Male,8,3,n/a,n/a,n/a,n/a,n/a,89.599,End!
21,Male,8,4,3,1,1,Yes,No,4.381,n/a
21,Male,8,4,3,2,3,No,No,5.229,n/a
21,Male,8,4,3,2,3,n/a,Yes,8.836,n/a
21,Male,8,4,3,3,1,Yes,No,12.875,n/a
21,Male,8,4,3,4,2,n/a,Yes,17.261,n/a
21,Male,8,4,3,5,3,n/a,Yes,21.493,n/a
21,Male,8,4,3,6,2,n/a,Yes,25.722,n/a
21,Male,8,4,3,7,1,Yes,No,29.459,n/a
21,Male,8,4,3,8,1,Yes,No,33.776,n/a
21,Male,8,4,3,9,2,n/a,Yes,38.387,n/a
21,Male,8,4,3,10,1,Yes,No,42.297,n/a
21,Male,8,4,3,11,1,Yes,No,46.49,n/a
21,Male,8,4,3,12,3,n/a,Yes,51.036,n/a
21,Male,8,4,3,13,1,Yes,No,54.987,n/a
21,Male,8,4,3,14,2,n/a,Yes,59.46,n/a
21,Male,8,4,3,15,1,Yes,No,63.209,n/a
21,Male,8,4,3,16,1,Yes,No,67.631,n/a
21,Male,8,4,3,17,3,n/a,Yes,72.125,n/a
21,Male,8,4,3,18,2,n/a,Yes,76.308,n/a
21,Male,8,4,3,19,1,Yes,No,80.339,n/a
21,Male,8,4,3,20,3,n/a,Yes,84.741,n/a
21,Male,8,4,n/a,n/a,n/a,n/a,n/a,89.551,End!
21,Male,8,5,4,1,1,Yes,No,4.372,n/a
21,Male,8,5,4,2,1,Yes,No,8.523,n/a
21,Male,8,5,4,3,2,Yes,No,14.059,n/a
21,Male,8,5,4,4,1,Yes,No,18.425,n/a
21,Male,8,5,4,5,3,n/a,Yes,22.921,n/a
21,Male,8,5,4,6,1,Yes,No,26.885,n/a
21,Male,8,5,4,7,1,Yes,No,31.17,n/a
21,Male,8,5,4,8,2,Yes,No,36.57,n/a
21,Male,8,5,4,9,2,Yes,No,42.178,n/a
21,Male,8,5,4,10,1,Yes,No,46.581,n/a
21,Male,8,5,4,11,1,Yes,No,50.862,n/a
21,Male,8,5,4,12,3,n/a,Yes,55.275,n/a
21,Male,8,5,4,13,3,n/a,Yes,59.491,n/a
21,Male,8,5,4,14,1,Yes,No,63.404,n/a
21,Male,8,5,4,15,2,Yes,No,68.744,n/a
21,Male,8,5,4,16,1,Yes,No,73.196,n/a
21,Male,8,5,4,17,1,Yes,No,77.359,n/a
21,Male,8,5,4,18,3,n/a,Yes,81.882,n/a
21,Male,8,5,4,19,3,n/a,Yes,86.086,n/a
21,Male,8,5,4,20,2,Yes,No,91.177,n/a
21,Male,8,5,n/a,n/a,n/a,n/a,n/a,96.474,End!
