Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
23,Male,29,3,4,11,1,Yes,No,51.111,n/a
23,Male,29,3,4,12,1,Yes,No,55.413,n/a
23,Male,29,3,4,13,3,n/a,Yes,59.84,n/a
23,Male,29,3,4,14,2,Yes,No,65.161,n/a
23,Male,29,3,4,15,1,Yes,No,69.424,n/a
23,Male,29,3,4,16,3,n/a,Yes,74.017,n/a
23,Male,29,3,4,17,2,Yes,No,79.371,n/a
23,Male,29,3,4,18,1,Yes,No,83.701,n/a
23,Male,29,3,4,19,1,Yes,No,88.004,n/a
23,Male,29,3,4,20,3,n/a,Yes,92.42,n/a
23,Male,29,3,4,21,3,No,No,94.301,n/a
23,Male,29,3,4,21,3,No,No,95.776,n/a
23,Male,29,3,4,21,3,No,No,95.978,n/a
23,Male,29,3,4,21,3,No,No,97.035,n/a
23,Male,29,3,n/a,n/a,n/a,n/a,n/a,97.237,End!
23,Male,29,4,1,1,3,n/a,Yes,4.589,n/a
23,Male,29,4,1,2,1,Yes,No,8.473,n/a
23,Male,29,4,1,3,1,Yes,No,12.668,n/a
23,Male,29,4,1,4,2,Yes,No,16.861,n/a
23,Male,29,4,1,5,1,Yes,No,21.181,n/a
23,Male,29,4,1,6,1,Yes,No,25.377,n/a
23,Male,29,4,1,7,2,Yes,No,29.573,n/a
23,Male,29,4,1,8,1,Yes,No,33.805,n/a
23,Male,29,4,1,9,1,Yes,No,37.967,n/a
23,Male,29,4,1,10,2,Yes,No,42.229,n/a
23,Male,29,4,1,11,1,Yes,No,46.476,n/a
23,Male,29,4,1,12,2,Yes,No,50.628,n/a
23,Male,29,4,1,13,1,Yes,No,54.908,n/a
23,Male,29,4,1,14,3,n/a,Yes,59.458,n/a
23,Male,29,4,1,15,3,n/a,Yes,63.68,n/a
23,Male,29,4,1,16,2,Yes,No,67.586,n/a
23,Male,29,4,1,17,3,n/a,Yes,72.097,n/a
23,Male,29,4,1,18,1,Yes,No,76.094,n/a
23,Male,29,4,1,19,3,n/a,Yes,80.532,n/a
23,Male,29,4,1,20,1,Yes,No,84.485,n/a
23,Male,29,4,1,21,1,No,No,87.127,n/a
23,Male,29,4,1,21,1,No,No,88.169,n/a
23,Male,29,4,1,21,1,No,No,88.469,n/a
23,Male,29,4,1,21,1,No,No,88.883,n/a
23,Male,29,4,1,21,1,No,No,89.397,n/a
23,Male,29,4,n/a,n/a,n/a,n/a,n/a,89.599,End!
23,Male,29,5,2,1,1,Yes,No,4.264,n/a
23,Male,29,5,2,3,3,n/a,Yes,13.016,n/a
23,Male,29,5,2,4,1,Yes,No,17.052,n/a
23,Male,29,5,2,6,1,Yes,No,25.403,n/a
23,Male,29,5,2,7,3,n/a,Yes,29.888,n/a
23,Male,29,5,2,8,1,Yes,No,33.807,n/a
23,Male,29,5,2,10,1,Yes,No,42.267,n/a
23,Male,29,5,2,11,3,n/a,Yes,46.767,n/a
23,Male,29,5,2,12,1,Yes,No,50.625,n/a
23,Male,29,5,2,14,1,Yes,No,59.052,n/a
23,Male,29,5,2,15,1,Yes,No,63.324,n/a
23,Male,29,5,2,17,3,n/a,Yes,72.05,n/a
23,Male,29,5,2,18,1,Yes,No,76.034,n/a
23,Male,29,5,2,19,3,n/a,Yes,80.503,n/a
23,Male,29,5,2,20,1,Yes,No,84.484,n/a
23,Male,29,5,2,21,1,No,No,86.927,n/a
23,Male,29,5,2,21,1,No,No,88.126,n/a
23,Male,29,5,2,21,1,No,No,88.454,n/a
23,Male,29,5,2,21,1,No,No,88.718,n/a
23,Male,29,5,n/a,n/a,n/a,n/a,n/a,89.553,End!
