Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
35,Male,15,2,1,5,2,n/a,Yes,21.469,n/a
35,Male,15,2,1,6,1,Yes,No,25.42,n/a
35,Male,15,2,1,7,3,n/a,Yes,29.922,n/a
35,Male,15,2,1,7,3,No,No,29.988,n/a
35,Male,15,2,1,8,1,Yes,No,33.98,n/a
35,Male,15,2,1,9,1,Yes,No,38.083,n/a
35,Male,15,2,1,10,2,Yes,No,42.277,n/a
35,Male,15,2,1,11,1,Yes,No,46.585,n/a
35,Male,15,2,1,12,3,n/a,Yes,51.063,n/a
35,Male,15,2,1,13,1,Yes,No,55.024,n/a
35,Male,15,2,1,14,1,Yes,No,59.103,n/a
35,Male,15,2,1,15,2,Yes,No,63.582,n/a
35,Male,15,2,1,16,1,Yes,No,67.646,n/a
35,Male,15,2,1,16,1,No,No,68.163,n/a
35,Male,15,2,1,17,3,n/a,Yes,72.162,n/a
35,Male,15,2,1,18,1,Yes,No,76.261,n/a
35,Male,15,2,1,19,2,n/a,Yes,80.608,n/a
35,Male,15,2,1,20,3,n/a,Yes,84.835,n/a
35,Male,15,2,n/a,n/a,n/a,n/a,n/a,89.656,End!
35,Male,15,3,3,1,1,Yes,No,4.342,n/a
35,Male,15,3,3,2,2,n/a,Yes,8.789,n/a
35,Male,15,3,3,3,1,Yes,No,12.737,n/a
35,Male,15,3,3,4,1,Yes,No,16.794,n/a
35,Male,15,3,3,5,3,n/a,Yes,21.482,n/a
35,Male,15,3,3,6,1,Yes,No,25.576,n/a
35,Male,15,3,3,7,3,n/a,Yes,29.956,n/a
35,Male,15,3,3,8,2,n/a,Yes,34.161,n/a
35,Male,15,3,3,8,2,No,No,34.423,n/a
35,Male,15,3,3,9,2,n/a,Yes,38.368,n/a
35,Male,15,3,3,10,1,No,No,42.469,n/a
35,Male,15,3,3,10,4,n/a,Yes,42.582,n/a
35,Male,15,3,3,11,1,No,No,46.751,n/a
35,Male,15,3,3,11,4,n/a,Yes,46.817,n/a
35,Male,15,3,3,11,4,No,No,46.915,n/a
35,Male,15,3,3,12,2,n/a,Yes,51.035,n/a
35,Male,15,3,3,13,1,Yes,No,54.929,n/a
35,Male,15,3,3,14,1,No,No,59.391,n/a
35,Male,15,3,3,14,4,n/a,Yes,59.488,n/a
35,Male,15,3,3,15,1,No,No,63.645,n/a
35,Male,15,3,3,15,1,n/a,Yes,63.726,n/a
35,Male,15,3,3,16,1,No,No,67.847,n/a
35,Male,15,3,3,16,1,n/a,Yes,67.965,n/a
35,Male,15,3,3,17,1,Yes,No,71.989,n/a
35,Male,15,3,3,17,1,No,No,72.385,n/a
35,Male,15,3,3,18,2,n/a,Yes,76.42,n/a
35,Male,15,3,3,18,2,No,No,76.534,n/a
35,Male,15,3,3,19,1,Yes,No,80.393,n/a
35,Male,15,3,3,19,1,No,No,80.775,n/a
35,Male,15,3,3,20,1,Yes,No,84.719,n/a
35,Male,15,3,3,21,1,No,No,88.406,n/a
35,Male,15,3,n/a,n/a,n/a,n/a,n/a,89.709,End!
35,Male,15,4,2,1,1,Yes,No,4.343,n/a
35,Male,15,4,2,2,1,Yes,No,8.668,n/a
35,Male,15,4,2,3,3,n/a,Yes,13.063,n/a
35,Male,15,4,2,4,1,Yes,No,17.0,n/a
35,Male,15,4,2,5,1,Yes,No,21.24,n/a
35,Male,15,4,2,7,1,Yes,No,29.708,n/a
35,Male,15,4,2,8,3,n/a,Yes,34.163,n/a
35,Male,15,4,2,9,1,Yes,No,38.227,n/a
35,Male,15,4,2,12,1,Yes,No,50.811,n/a
35,Male,15,4,2,12,1,No,No,51.21,n/a
35,Male,15,4,2,13,3,n/a,Yes,55.291,n/a
35,Male,15,4,2,13,3,No,No,55.308,n/a
35,Male,15,4,2,14,1,Yes,No,59.204,n/a
35,Male,15,4,2,16,3,n/a,Yes,67.947,n/a
35,Male,15,4,2,17,2,No,No,72.21,n/a
35,Male,15,4,2,18,1,Yes,No,76.073,n/a
35,Male,15,4,2,19,1,Yes,No,80.306,n/a
35,Male,15,4,2,20,3,n/a,Yes,84.805,n/a
35,Male,15,4,2,21,3,No,No,89.104,n/a
35,Male,15,4,n/a,n/a,n/a,n/a,n/a,89.641,End!
35,Male,15,5,4,1,1,Yes,No,4.325,n/a
35,Male,15,5,4,2,2,Yes,No,9.922,n/a
35,Male,15,5,4,2,2,No,No,10.762,n/a
35,Male,15,5,4,3,1,Yes,No,14.348,n/a
35,Male,15,5,4,4,1,No,No,18.776,n/a
35,Male,15,5,4,4,4,n/a,Yes,18.792,n/a
35,Male,15,5,4,5,1,Yes,No,22.854,n/a
35,Male,15,5,4,6,1,Yes,No,26.966,n/a
35,Male,15,5,4,7,2,Yes,No,32.433,n/a
35,Male,15,5,4,8,2,Yes,No,38.055,n/a
35,Male,15,5,4,9,1,Yes,No,42.376,n/a
35,Male,15,5,4,10,1,Yes,No,46.565,n/a
35,Male,15,5,4,11,3,n/a,Yes,51.176,n/a
35,Male,15,5,4,12,1,Yes,No,55.085,n/a
35,Male,15,5,4,13,3,n/a,Yes,59.636,n/a
35,Male,15,5,4,14,1,Yes,No,63.485,n/a
35,Male,15,5,4,15,2,Yes,No,69.158,n/a
35,Male,15,5,4,16,1,Yes,No,73.401,n/a
35,Male,15,5,4,17,2,Yes,No,79.137,n/a
35,Male,15,5,4,18,1,Yes,No,83.532,n/a
35,Male,15,5,4,19,3,n/a,Yes,87.979,n/a
35,Male,15,5,4,20,3,n/a,Yes,92.213,n/a
35,Male,15,5,n/a,n/a,n/a,n/a,n/a,97.093,End!
