Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
22,Male,1,0,0,1,1,Yes,No,4.351,n/a
22,Male,1,0,0,2,3,n/a,Yes,8.801,n/a
22,Male,1,0,0,3,3,n/a,Yes,13.014,n/a
22,Male,1,0,0,4,1,Yes,No,17.014,n/a
22,Male,1,0,0,4,1,No,No,17.311,n/a
22,Male,1,0,0,5,1,Yes,No,21.074,n/a
22,Male,1,0,0,6,1,Yes,No,25.448,n/a
22,Male,1,0,0,6,1,No,No,25.77,n/a
22,Male,1,0,0,7,1,Yes,No,29.633,n/a
22,Male,1,0,0,8,1,Yes,No,33.965,n/a
22,Male,1,0,0,8,1,No,No,34.246,n/a
22,Male,1,0,0,9,1,Yes,No,38.064,n/a
22,Male,1,0,0,10,1,Yes,No,42.255,n/a
22,Male,1,0,0,10,1,No,No,42.588,n/a
22,Male,1,0,n/a,n/a,n/a,n/a,n/a,47.449,End!
22,Male,1,1,1,1,1,Yes,No,4.313,n/a
22,Male,1,1,1,1,1,No,No,4.593,n/a
22,Male,1,1,1,1,1,No,No,4.818,n/a
22,Male,1,1,1,2,1,Yes,No,8.407,n/a
22,Male,1,1,1,2,1,No,No,8.877,n/a
22,Male,1,1,1,3,3,No,No,13.079,n/a
22,Male,1,1,1,3,3,n/a,Yes,13.079,n/a
22,Male,1,1,1,4,3,n/a,Yes,17.289,n/a
22,Male,1,1,1,5,1,Yes,No,21.159,n/a
22,Male,1,1,1,6,1,Yes,No,25.465,n/a
22,Male,1,1,1,7,2,Yes,No,29.718,n/a
22,Male,1,1,1,8,1,Yes,No,33.967,n/a
22,Male,1,1,1,9,2,Yes,No,38.012,n/a
22,Male,1,1,1,10,1,Yes,No,42.345,n/a
22,Male,1,1,1,11,3,n/a,Yes,46.832,n/a
22,Male,1,1,1,12,1,Yes,No,50.797,n/a
22,Male,1,1,1,13,2,Yes,No,54.971,n/a
22,Male,1,1,1,14,1,Yes,No,59.21,n/a
22,Male,1,1,1,15,2,Yes,No,63.335,n/a
22,Male,1,1,1,15,2,No,No,63.656,n/a
22,Male,1,1,1,16,1,Yes,No,67.627,n/a
22,Male,1,1,1,17,1,Yes,No,71.82,n/a
