Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
22,Female,19,0,0,1,1,Yes,No,4.46,n/a
22,Female,19,0,0,1,1,No,No,4.677,n/a
22,Female,19,0,0,2,1,Yes,No,8.623,n/a
22,Female,19,0,0,2,1,No,No,8.821,n/a
22,Female,19,0,0,3,1,Yes,No,12.767,n/a
22,Female,19,0,0,3,1,No,No,12.967,n/a
22,Female,19,0,0,4,1,Yes,No,17.086,n/a
22,Female,19,0,0,5,1,Yes,No,21.278,n/a
22,Female,19,0,0,5,1,No,No,21.493,n/a
22,Female,19,0,0,6,1,Yes,No,25.491,n/a
22,Female,19,0,0,7,1,Yes,No,29.646,n/a
22,Female,19,0,0,7,1,No,No,29.839,n/a
22,Female,19,0,0,8,3,n/a,Yes,34.131,n/a
22,Female,19,0,0,8,3,No,No,34.148,n/a
22,Female,19,0,0,9,3,n/a,Yes,38.328,n/a
22,Female,19,0,0,10,1,Yes,No,42.349,n/a
22,Female,19,0,0,10,1,No,No,42.533,n/a
22,Female,19,0,n/a,n/a,n/a,n/a,n/a,47.377,End!
22,Female,19,1,3,1,1,Yes,No,4.316,n/a
22,Female,19,1,3,1,1,No,No,4.51,n/a
22,Female,19,1,3,2,1,No,No,8.679,n/a
22,Female,19,1,3,2,4,n/a,Yes,8.795,n/a
22,Female,19,1,3,3,2,No,No,13.017,n/a
22,Female,19,1,3,3,2,n/a,Yes,13.017,n/a
22,Female,19,1,3,4,1,Yes,No,17.07,n/a
22,Female,19,1,3,5,1,Yes,No,21.294,n/a
22,Female,19,1,3,6,3,n/a,Yes,25.663,n/a
22,Female,19,1,3,7,1,No,No,29.775,n/a
22,Female,19,1,3,7,4,n/a,Yes,29.874,n/a
22,Female,19,1,3,8,2,n/a,Yes,34.099,n/a
22,Female,19,1,3,8,2,No,No,34.133,n/a
22,Female,19,1,3,9,1,No,No,38.23,n/a
22,Female,19,1,3,9,4,n/a,Yes,38.313,n/a
22,Female,19,1,3,10,1,No,No,42.421,n/a
22,Female,19,1,3,10,4,n/a,Yes,42.537,n/a
22,Female,19,1,3,11,1,Yes,No,46.365,n/a
22,Female,19,1,3,12,2,n/a,Yes,50.973,n/a
22,Female,19,1,3,13,1,Yes,No,54.869,n/a
22,Female,19,1,3,13,1,No,No,55.082,n/a
22,Female,19,1,3,14,1,Yes,No,59.116,n/a
22,Female,19,1,3,15,2,n/a,Yes,63.635,n/a
22,Female,19,1,3,16,1,Yes,No,67.497,n/a
22,Female,19,1,3,17,1,Yes,No,71.643,n/a
22,Female,19,1,3,18,1,Yes,No,75.967,n/a
22,Female,19,1,3,19,2,n/a,Yes,80.483,n/a
22,Female,19,1,3,20,1,Yes,No,84.169,n/a
22,Female,19,1,n/a,n/a,n/a,n/a,n/a,89.52,End!
22,Female,19,2,5,1,1,Yes,No,4.197,n/a
22,Female,19,2,5,2,2,Yes,No,8.53,n/a
22,Female,19,2,5,3,1,Yes,No,12.189,n/a
22,Female,19,2,5,4,1,Yes,No,16.35,n/a
22,Female,19,2,5,5,3,No,No,20.69,n/a
22,Female,19,2,5,5,3,n/a,Yes,20.772,n/a
22,Female,19,2,5,6,1,Yes,No,24.634,n/a
22,Female,19,2,5,7,1,Yes,No,28.905,n/a
22,Female,19,2,5,8,2,Yes,No,33.096,n/a
22,Female,19,2,5,9,3,n/a,Yes,37.016,n/a
22,Female,19,2,5,10,2,Yes,No,40.786,n/a
22,Female,19,2,5,11,1,Yes,No,44.377,n/a
22,Female,19,2,5,12,1,Yes,No,48.754,n/a
22,Female,19,2,5,13,3,n/a,Yes,53.24,n/a
22,Female,19,2,5,14,2,Yes,No,57.132,n/a
22,Female,19,2,5,15,1,Yes,No,60.694,n/a
22,Female,19,2,5,16,3,n/a,Yes,65.324,n/a
22,Female,19,2,5,17,1,Yes,No,69.15,n/a
22,Female,19,2,5,18,2,Yes,No,73.377,n/a
22,Female,19,2,5,19,3,n/a,Yes,77.359,n/a
22,Female,19,2,5,20,1,Yes,No,81.257,n/a
22,Female,19,2,n/a,n/a,n/a,n/a,n/a,86.413,End!
22,Female,19,3,4,1,1,Yes,No,4.234,n/a
22,Female,19,3,4,2,1,Yes,No,8.527,n/a
22,Female,19,3,4,3,2,n/a,Yes,15.33,n/a
22,Female,19,3,4,4,4,n/a,Yes,19.578,n/a
22,Female,19,3,4,5,1,No,No,23.341,n/a
22,Female,19,3,4,5,4,n/a,Yes,24.88,n/a
22,Female,19,3,4,5,4,No,No,25.386,n/a
22,Female,19,3,4,6,1,No,No,25.712,n/a
22,Female,19,3,4,6,1,No,No,25.866,n/a
22,Female,19,3,4,6,1,No,No,29.401,n/a
22,Female,19,3,4,6,1,No,No,29.614,n/a
22,Female,19,3,4,6,1,Yes,No,31.463,n/a
22,Female,19,3,4,6,1,No,No,31.664,n/a
22,Female,19,3,4,7,1,Yes,No,35.644,n/a
22,Female,19,3,4,8,1,Yes,No,39.924,n/a
22,Female,19,3,4,9,2,No,No,43.354,n/a
22,Female,19,3,4,9,2,Yes,No,45.615,n/a
22,Female,19,3,4,10,3,No,No,50.095,n/a
22,Female,19,3,4,10,3,n/a,Yes,50.193,n/a
22,Female,19,3,4,11,1,No,No,54.356,n/a
22,Female,19,3,4,11,4,n/a,Yes,54.42,n/a
22,Female,19,3,4,12,1,No,No,57.129,n/a
22,Female,19,3,4,12,1,No,No,57.354,n/a
22,Female,19,3,4,12,1,Yes,No,58.144,n/a
22,Female,19,3,4,13,2,Yes,No,63.923,n/a
22,Female,19,3,4,14,1,Yes,No,68.142,n/a
22,Female,19,3,4,15,2,Yes,No,73.99,n/a
22,Female,19,3,4,16,1,Yes,No,78.257,n/a
22,Female,19,3,4,16,1,No,No,78.456,n/a
22,Female,19,3,4,17,2,Yes,No,83.968,n/a
22,Female,19,3,4,18,1,Yes,No,88.252,n/a
22,Female,19,3,4,18,1,No,No,88.469,n/a
22,Female,19,3,4,19,1,Yes,No,92.416,n/a
22,Female,19,3,4,19,1,No,No,92.63,n/a
22,Female,19,3,4,20,3,n/a,Yes,96.949,n/a
22,Female,19,3,n/a,n/a,n/a,n/a,n/a,101.768,End!
22,Female,19,4,1,1,1,Yes,No,4.246,n/a
22,Female,19,4,1,2,1,Yes,No,8.473,n/a
22,Female,19,4,1,3,3,n/a,Yes,13.019,n/a
22,Female,19,4,1,4,2,Yes,No,16.901,n/a
22,Female,19,4,1,5,1,Yes,No,21.117,n/a
22,Female,19,4,1,6,3,No,No,25.588,n/a
22,Female,19,4,1,6,3,n/a,Yes,25.655,n/a
22,Female,19,4,1,7,2,Yes,No,29.458,n/a
22,Female,19,4,1,8,1,Yes,No,33.681,n/a
22,Female,19,4,1,9,2,Yes,No,37.872,n/a
22,Female,19,4,1,10,1,No,No,39.608,n/a
22,Female,19,4,1,10,1,Yes,No,42.243,n/a
22,Female,19,4,1,11,2,Yes,No,46.265,n/a
22,Female,19,4,1,12,1,Yes,No,50.627,n/a
22,Female,19,4,1,13,1,Yes,No,54.717,n/a
22,Female,19,4,1,14,3,n/a,Yes,59.395,n/a
22,Female,19,4,1,15,1,Yes,No,63.19,n/a
22,Female,19,4,1,16,1,Yes,No,67.466,n/a
22,Female,19,4,1,17,3,n/a,Yes,72.024,n/a
22,Female,19,4,1,18,1,Yes,No,76.018,n/a
22,Female,19,4,1,19,3,n/a,Yes,80.476,n/a
22,Female,19,4,1,20,2,Yes,No,84.368,n/a
22,Female,19,4,1,21,2,No,No,88.674,n/a
22,Female,19,4,1,21,2,No,No,89.073,n/a
22,Female,19,4,n/a,n/a,n/a,n/a,n/a,89.5,End!
22,Female,19,5,2,1,2,No,No,4.573,n/a
22,Female,19,5,2,2,1,Yes,No,8.653,n/a
22,Female,19,5,2,3,1,Yes,No,12.763,n/a
22,Female,19,5,2,4,3,n/a,Yes,17.219,n/a
22,Female,19,5,2,5,1,Yes,No,21.225,n/a
22,Female,19,5,2,6,1,Yes,No,25.29,n/a
22,Female,19,5,2,7,2,No,No,30.081,n/a
22,Female,19,5,2,8,1,Yes,No,33.693,n/a
22,Female,19,5,2,10,1,Yes,No,42.208,n/a
22,Female,19,5,2,10,1,No,No,42.725,n/a
22,Female,19,5,2,11,1,Yes,No,46.48,n/a
22,Female,19,5,2,12,2,No,No,51.131,n/a
22,Female,19,5,2,13,3,No,No,52.273,n/a
22,Female,19,5,2,13,3,n/a,Yes,55.224,n/a
22,Female,19,5,2,13,3,No,No,55.458,n/a
22,Female,19,5,2,14,1,Yes,No,59.211,n/a
22,Female,19,5,2,15,3,n/a,Yes,63.658,n/a
22,Female,19,5,2,16,3,n/a,Yes,67.88,n/a
22,Female,19,5,2,17,1,Yes,No,71.874,n/a
22,Female,19,5,2,18,1,Yes,No,76.067,n/a
22,Female,19,5,2,20,3,n/a,Yes,84.723,n/a
22,Female,19,5,n/a,n/a,n/a,n/a,n/a,89.503,End!
