Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
24,Male,4,0,0,1,1,No,No,1.85,n/a
24,Male,4,0,0,1,1,No,No,2.548,n/a
24,Male,4,0,0,1,1,Yes,No,4.465,n/a
24,Male,4,0,0,2,1,Yes,No,8.565,n/a
24,Male,4,0,0,3,1,Yes,No,12.721,n/a
24,Male,4,0,0,4,4,n/a,Yes,17.206,n/a
24,Male,4,0,0,5,1,Yes,No,21.02,n/a
24,Male,4,0,0,6,1,No,No,22.766,n/a
24,Male,4,0,0,6,1,Yes,No,25.309,n/a
24,Male,4,0,0,7,1,Yes,No,29.522,n/a
24,Male,4,0,0,8,3,n/a,Yes,34.06,n/a
24,Male,4,0,0,9,1,Yes,No,37.95,n/a
24,Male,4,0,0,10,1,Yes,No,42.198,n/a
24,Male,4,0,n/a,n/a,n/a,n/a,n/a,47.284,End!
24,Male,4,1,2,1,1,Yes,No,4.378,n/a
24,Male,4,1,2,2,1,Yes,No,8.619,n/a
24,Male,4,1,2,3,3,n/a,Yes,13.042,n/a
24,Male,4,1,2,5,3,n/a,Yes,21.441,n/a
24,Male,4,1,2,6,1,Yes,No,25.241,n/a
24,Male,4,1,2,8,1,Yes,No,33.816,n/a
24,Male,4,1,2,11,1,Yes,No,46.508,n/a
24,Male,4,1,2,12,1,Yes,No,50.611,n/a
24,Male,4,1,2,13,3,n/a,Yes,55.093,n/a
24,Male,4,1,2,14,1,Yes,No,59.088,n/a
24,Male,4,1,2,15,1,Yes,No,63.257,n/a
24,Male,4,1,2,16,3,n/a,Yes,67.704,n/a
24,Male,4,1,2,17,3,n/a,Yes,71.911,n/a
24,Male,4,1,2,18,2,No,No,76.086,n/a
24,Male,4,1,2,19,1,Yes,No,80.064,n/a
24,Male,4,1,2,20,1,Yes,No,84.233,n/a
24,Male,4,1,n/a,n/a,n/a,n/a,n/a,89.344,End!
24,Male,4,2,1,1,2,Yes,No,4.319,n/a
24,Male,4,2,1,2,1,Yes,No,8.545,n/a
24,Male,4,2,1,3,2,Yes,No,12.779,n/a
24,Male,4,2,1,4,3,n/a,Yes,17.231,n/a
24,Male,4,2,1,5,1,Yes,No,21.255,n/a
24,Male,4,2,1,6,2,Yes,No,25.329,n/a
24,Male,4,2,1,7,1,Yes,No,29.527,n/a
24,Male,4,2,1,8,1,Yes,No,33.759,n/a
24,Male,4,2,1,9,2,Yes,No,37.912,n/a
24,Male,4,2,1,10,1,Yes,No,42.13,n/a
24,Male,4,2,1,11,1,Yes,No,46.348,n/a
24,Male,4,2,1,12,3,n/a,Yes,50.863,n/a
24,Male,4,2,1,13,3,n/a,Yes,55.09,n/a
24,Male,4,2,1,14,1,Yes,No,58.845,n/a
24,Male,4,2,1,15,1,Yes,No,63.199,n/a
24,Male,4,2,1,16,3,n/a,Yes,67.717,n/a
24,Male,4,2,1,17,3,n/a,Yes,71.929,n/a
24,Male,4,2,1,18,2,Yes,No,75.897,n/a
24,Male,4,2,1,19,1,Yes,No,80.054,n/a
24,Male,4,2,1,20,1,Yes,No,84.303,n/a
24,Male,4,2,1,21,1,No,No,86.126,n/a
24,Male,4,2,1,21,1,No,No,86.354,n/a
24,Male,4,2,1,21,1,No,No,86.763,n/a
24,Male,4,2,1,21,1,No,No,88.507,n/a
24,Male,4,2,n/a,n/a,n/a,n/a,n/a,89.333,End!
24,Male,4,3,4,1,2,Yes,No,6.017,n/a
24,Male,4,3,4,2,1,Yes,No,10.287,n/a
24,Male,4,3,4,3,2,Yes,No,15.914,n/a
24,Male,4,3,4,4,1,Yes,No,20.199,n/a
