Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
22,Female,22,2,3,6,3,n/a,Yes,25.562,n/a
22,Female,22,2,3,7,4,n/a,Yes,29.756,n/a
22,Female,22,2,3,8,1,Yes,No,33.615,n/a
22,Female,22,2,3,9,2,n/a,Yes,38.172,n/a
22,Female,22,2,3,10,1,Yes,No,42.154,n/a
22,Female,22,2,3,11,2,n/a,Yes,46.616,n/a
22,Female,22,2,3,12,1,Yes,No,50.396,n/a
22,Female,22,2,3,13,2,n/a,Yes,55.021,n/a
22,Female,22,2,3,14,2,n/a,Yes,59.221,n/a
22,Female,22,2,3,15,1,Yes,No,63.177,n/a
22,Female,22,2,3,16,3,n/a,Yes,67.686,n/a
22,Female,22,2,3,17,1,Yes,No,71.728,n/a
22,Female,22,2,3,18,3,n/a,Yes,76.115,n/a
22,Female,22,2,3,19,1,Yes,No,80.103,n/a
22,Female,22,2,3,20,2,n/a,Yes,84.531,n/a
22,Female,22,2,n/a,n/a,n/a,n/a,n/a,89.33,End!
22,Female,22,3,1,1,1,Yes,No,4.333,n/a
22,Female,22,3,1,2,1,Yes,No,8.523,n/a
22,Female,22,3,1,3,3,n/a,Yes,13.01,n/a
22,Female,22,3,1,4,1,Yes,No,16.906,n/a
22,Female,22,3,1,5,1,Yes,No,21.175,n/a
22,Female,22,3,1,6,3,n/a,Yes,25.626,n/a
22,Female,22,3,1,7,2,Yes,No,29.501,n/a
22,Female,22,3,1,8,1,Yes,No,33.745,n/a
22,Female,22,3,1,9,2,Yes,No,38.077,n/a
22,Female,22,3,1,10,1,Yes,No,42.218,n/a
22,Female,22,3,1,11,2,Yes,No,46.373,n/a
22,Female,22,3,1,12,3,n/a,Yes,50.901,n/a
22,Female,22,3,1,13,1,Yes,No,54.871,n/a
22,Female,22,3,1,14,1,Yes,No,59.025,n/a
22,Female,22,3,1,15,2,Yes,No,63.22,n/a
22,Female,22,3,1,16,1,Yes,No,67.248,n/a
22,Female,22,3,1,17,3,n/a,Yes,71.911,n/a
22,Female,22,3,1,18,2,n/a,Yes,76.089,n/a
22,Female,22,3,1,19,1,Yes,No,80.021,n/a
22,Female,22,3,1,20,3,n/a,Yes,84.491,n/a
22,Female,22,3,n/a,n/a,n/a,n/a,n/a,89.282,End!
22,Female,22,4,4,1,1,Yes,No,4.199,n/a
22,Female,22,4,4,2,3,n/a,Yes,8.781,n/a
22,Female,22,4,4,3,1,Yes,No,12.757,n/a
22,Female,22,4,4,4,1,Yes,No,16.985,n/a
22,Female,22,4,4,5,3,n/a,Yes,21.382,n/a
22,Female,22,4,4,6,1,Yes,No,25.318,n/a
22,Female,22,4,4,7,1,Yes,No,29.411,n/a
22,Female,22,4,4,8,2,Yes,No,35.216,n/a
22,Female,22,4,4,9,1,Yes,No,39.626,n/a
22,Female,22,4,4,10,1,Yes,No,43.814,n/a
22,Female,22,4,4,11,2,Yes,No,49.456,n/a
22,Female,22,4,4,12,2,Yes,No,55.148,n/a
22,Female,22,4,4,13,3,n/a,Yes,59.752,n/a
22,Female,22,4,4,14,2,Yes,No,64.958,n/a
22,Female,22,4,4,15,1,Yes,No,69.352,n/a
22,Female,22,4,4,16,3,n/a,Yes,73.804,n/a
22,Female,22,4,4,17,1,Yes,No,77.649,n/a
22,Female,22,4,4,18,2,Yes,No,83.463,n/a
22,Female,22,4,4,19,3,n/a,Yes,88.016,n/a
22,Female,22,4,4,20,1,Yes,No,91.96,n/a
22,Female,22,4,n/a,n/a,n/a,n/a,n/a,97.012,End!
22,Female,22,5,2,1,1,Yes,No,4.279,n/a
22,Female,22,5,2,2,1,Yes,No,8.542,n/a
22,Female,22,5,2,3,3,n/a,Yes,13.005,n/a
22,Female,22,5,2,4,1,Yes,No,17.005,n/a
22,Female,22,5,2,6,3,n/a,Yes,25.662,n/a
22,Female,22,5,2,7,1,Yes,No,29.554,n/a
22,Female,22,5,2,8,2,No,No,34.159,n/a
22,Female,22,5,2,9,3,n/a,Yes,38.307,n/a
22,Female,22,5,2,10,1,Yes,No,42.143,n/a
22,Female,22,5,2,11,1,Yes,No,46.444,n/a
22,Female,22,5,2,12,2,No,No,51.165,n/a
22,Female,22,5,2,13,1,Yes,No,54.842,n/a
22,Female,22,5,2,14,1,Yes,No,59.03,n/a
22,Female,22,5,2,15,2,No,No,63.742,n/a
22,Female,22,5,2,16,2,No,No,67,n/a
22,Female,22,5,2,17,1,Yes,No,71.619,n/a
22,Female,22,5,2,18,1,Yes,No,75.919,n/a
22,Female,22,5,2,19,3,n/a,Yes,80.42,n/a
22,Female,22,5,2,20,3,n/a,Yes,84.623,n/a
22,Female,22,5,n/a,n/a,n/a,n/a,n/a,89.436,End!
