Age,Gender,Participant ID,Test ID,PAM,# Box,State,Within Range?,Box Collision?,Timestamp,End!
28,Male,17,2,4,7,2,Yes,No,33.021,n/a
28,Male,17,2,4,8,3,n/a,Yes,37.539,n/a
28,Male,17,2,4,9,2,Yes,No,42.986,n/a
28,Male,17,2,4,10,1,Yes,No,47.351,n/a
28,Male,17,2,4,11,1,Yes,No,51.62,n/a
28,Male,17,2,4,12,3,n/a,Yes,56.006,n/a
28,Male,17,2,4,13,1,Yes,No,59.977,n/a
28,Male,17,2,4,14,2,Yes,No,65.778,n/a
28,Male,17,2,4,15,1,Yes,No,70.039,n/a
28,Male,17,2,4,16,3,n/a,Yes,74.536,n/a
28,Male,17,2,4,17,3,n/a,Yes,78.748,n/a
28,Male,17,2,4,18,1,Yes,No,82.694,n/a
28,Male,17,2,4,19,2,Yes,No,88.409,n/a
28,Male,17,2,4,20,1,Yes,No,92.736,n/a
28,Male,17,2,n/a,n/a,n/a,n/a,n/a,97.823,End!
28,Male,17,3,1,1,2,Yes,No,4.314,n/a
28,Male,17,3,1,2,1,Yes,No,8.61,n/a
28,Male,17,3,1,3,2,Yes,No,12.769,n/a
28,Male,17,3,1,4,1,Yes,No,16.993,n/a
28,Male,17,3,1,5,1,Yes,No,21.26,n/a
28,Male,17,3,1,6,2,Yes,No,25.493,n/a
28,Male,17,3,1,7,1,Yes,No,29.613,n/a
28,Male,17,3,1,8,1,Yes,No,33.901,n/a
28,Male,17,3,1,9,3,n/a,Yes,38.428,n/a
28,Male,17,3,1,10,1,Yes,No,42.245,n/a
28,Male,17,3,1,11,3,n/a,Yes,46.872,n/a
28,Male,17,3,1,12,2,Yes,No,50.711,n/a
28,Male,17,3,1,13,1,Yes,No,55.02,n/a
28,Male,17,3,1,14,3,n/a,Yes,59.554,n/a
28,Male,17,3,1,15,1,Yes,No,63.529,n/a
28,Male,17,3,1,16,1,Yes,No,67.769,n/a
28,Male,17,3,1,17,3,n/a,Yes,72.22,n/a
28,Male,17,3,1,18,3,n/a,Yes,76.451,n/a
28,Male,17,3,1,19,2,Yes,No,80.246,n/a
28,Male,17,3,1,20,1,Yes,No,84.579,n/a
28,Male,17,3,n/a,n/a,n/a,n/a,n/a,89.737,End!
28,Male,17,4,3,1,1,Yes,No,4.281,n/a
28,Male,17,4,3,2,1,Yes,No,8.541,n/a
28,Male,17,4,3,3,3,n/a,Yes,12.995,n/a
28,Male,17,4,3,4,2,n/a,Yes,17.239,n/a
28,Male,17,4,3,5,1,Yes,No,21.22,n/a
28,Male,17,4,3,6,1,Yes,No,25.36,n/a
28,Male,17,4,3,7,2,n/a,Yes,29.94,n/a
28,Male,17,4,3,8,2,n/a,Yes,34.166,n/a
28,Male,17,4,3,9,1,Yes,No,38.183,n/a
28,Male,17,4,3,10,3,n/a,Yes,42.647,n/a
28,Male,17,4,3,11,1,Yes,No,46.546,n/a
28,Male,17,4,3,12,1,Yes,No,50.832,n/a
28,Male,17,4,3,13,3,n/a,Yes,55.32,n/a
28,Male,17,4,3,14,2,n/a,Yes,59.566,n/a
28,Male,17,4,3,15,1,Yes,No,63.496,n/a
28,Male,17,4,3,16,3,n/a,Yes,68.008,n/a
28,Male,17,4,3,17,2,n/a,Yes,72.229,n/a
28,Male,17,4,3,18,3,n/a,Yes,76.469,n/a
28,Male,17,4,3,19,1,Yes,No,80.376,n/a
28,Male,17,4,3,20,1,Yes,No,84.59,n/a
28,Male,17,4,n/a,n/a,n/a,n/a,n/a,89.732,End!
28,Male,17,5,5,1,1,Yes,No,4.273,n/a
28,Male,17,5,5,2,1,Yes,No,8.462,n/a
28,Male,17,5,5,3,3,n/a,Yes,13.078,n/a
28,Male,17,5,5,4,1,Yes,No,17.072,n/a
28,Male,17,5,5,5,2,Yes,No,21.256,n/a
28,Male,17,5,5,6,2,Yes,No,24.881,n/a
28,Male,17,5,5,7,4,n/a,Yes,28.626,n/a
28,Male,17,5,5,8,1,Yes,No,32.596,n/a
28,Male,17,5,5,9,1,Yes,No,36.808,n/a
28,Male,17,5,5,10,1,Yes,No,41.085,n/a
28,Male,17,5,5,11,2,Yes,No,45.267,n/a
28,Male,17,5,5,12,1,Yes,No,48.935,n/a
28,Male,17,5,5,13,1,Yes,No,53.061,n/a
28,Male,17,5,5,14,2,Yes,No,57.373,n/a
28,Male,17,5,5,15,3,n/a,Yes,61.155,n/a
28,Male,17,5,5,16,3,n/a,Yes,65.376,n/a
28,Male,17,5,5,17,2,Yes,No,69.332,n/a
28,Male,17,5,5,18,3,n/a,Yes,73.159,n/a
28,Male,17,5,5,19,1,Yes,No,77.178,n/a
28,Male,17,5,5,20,1,Yes,No,81.461,n/a
28,Male,17,5,n/a,n/a,n/a,n/a,n/a,86.431,End!
